dmu,value
Sri Lanka_1997,NA
Lithuania_1997,9
Luxembourg_1997,0.509
Latvia_1997,15.2
Moldova_1997,13
Mexico_1997,NA
North Macedonia_1997,2.25
Malta_1997,0.449
Montenegro_1997,NA
Mongolia_1997,NA
Martinique_1997,NA
Mauritius_1997,1.75
Malaysia_1997,NA
Nicaragua_1997,NA
Netherlands_1997,1.24
Norway_1997,0.785
New Zealand_1997,1.83
Oman_1997,NA
Panama_1997,NA
Peru_1997,NA
Philippines_1997,NA
Poland_1997,2.3533333333333335
Puerto Rico_1997,NA
Portugal_1997,1.2
Qatar_1997,NA
Reunion_1997,NA
Romania_1997,3.51
Russia_1997,22.2
Serbia and Montenegro_1997,2.96
Singapore_1997,0.921
El Salvador_1997,NA
Serbia_1997,NA
Sao Tome and Principe_1997,NA
Suriname_1997,NA
Slovakia_1997,2.49
Slovenia_1997,1.95
Sweden_1997,1.03
Seychelles_1997,NA
Thailand_1997,6.501250000000001
Tajikistan_1997,12.9
Turkmenistan_1997,6.31
Trinidad and Tobago_1997,NA
Tunisia_1997,NA
Turkey_1997,NA
Ukraine_1997,12.2
Uruguay_1997,NA
United States_1997,7.57
USSR_1997,NA
Uzbekistan_1997,4.71
Saint Vincent and the Grenadines_1997,NA
Venezuela_1997,NA
United States Virgin Islands_1997,NA
Yugoslavia_1997,NA
South Africa_1997,NA
Albania_1998,19.2
Argentina_1998,NA
Armenia_1998,2.57
Antigua and Barbuda_1998,NA
Australia_1998,1.56
Austria_1998,1.1
Azerbaijan_1998,5.97
Belgium_1998,1.89
Bulgaria_1998,3.55
Bahrain_1998,NA
Bahamas_1998,NA
Bosnia and Herzegovina_1998,NA
Belarus_1998,11.5
Belize_1998,NA
Bermuda_1998,NA
Brazil_1998,NA
Barbados_1998,NA
Brunei_1998,NA
Canada_1998,1.53
Switzerland_1998,0.799
Czechoslovakia_1998,NA
Chile_1998,NA
Colombia_1998,NA
Costa Rica_1998,NA
Cuba_1998,NA
Cayman Islands_1998,NA
Cyprus_1998,NA
Czechia_1998,1.52
Germany_1998,0.846
East Germany_1998,NA
West Germany_1998,NA
Dominica_1998,NA
Denmark_1998,0.877
Dominican Republic_1998,NA
Ecuador_1998,NA
Egypt_1998,NA
Spain_1998,0.804
Estonia_1998,17.3
Finland_1998,2.22
France_1998,0.714
United Kingdom_1998,0.715
Georgia_1998,3.83
Guadeloupe_1998,NA
Greece_1998,1.17
Grenada_1998,NA
Guatemala_1998,NA
French Guiana_1998,NA
Guyana_1998,NA
Hong Kong_1998,0.986
Croatia_1998,3.14
Hungary_1998,2.71
Ireland_1998,1.06
Iceland_1998,0.8345
Israel_1998,0.502
Italy_1998,1.19
Jamaica_1998,NA
Jordan_1998,NA
Japan_1998,0.587
Kazakhstan_1998,18.7
Kyrgyzstan_1998,8.94
Saint Kitts and Nevis_1998,NA
South Korea_1998,2.04
Kuwait_1998,1.43
Saint Lucia_1998,NA
Sri Lanka_1998,NA
Lithuania_1998,8.3
Luxembourg_1998,0.655
Latvia_1998,11.9
Moldova_1998,11.5
Mexico_1998,NA
North Macedonia_1998,2.19
Malta_1998,1.83
Montenegro_1998,NA
Mongolia_1998,NA
Martinique_1998,NA
Mauritius_1998,2.52
Malaysia_1998,NA
Nicaragua_1998,NA
Netherlands_1998,1.06
Norway_1998,0.864
New Zealand_1998,1.54
Oman_1998,NA
Panama_1998,NA
Peru_1998,NA
Philippines_1998,NA
Poland_1998,2.216666666666667
Puerto Rico_1998,NA
Portugal_1998,1.24
Qatar_1998,NA
Reunion_1998,NA
Romania_1998,3.07
Russia_1998,21.2
Serbia and Montenegro_1998,2.61
Singapore_1998,0.704
El Salvador_1998,NA
Serbia_1998,3.2
Sao Tome and Principe_1998,NA
Suriname_1998,NA
Slovakia_1998,1.96
Slovenia_1998,0.923
Sweden_1998,1.1
Seychelles_1998,NA
Thailand_1998,6.215
Tajikistan_1998,10.7
Turkmenistan_1998,8.48
Trinidad and Tobago_1998,NA
Tunisia_1998,NA
Turkey_1998,NA
Ukraine_1998,11.3
Uruguay_1998,NA
United States_1998,6.91
USSR_1998,NA
Uzbekistan_1998,4.26
Saint Vincent and the Grenadines_1998,NA
Venezuela_1998,NA
United States Virgin Islands_1998,NA
Yugoslavia_1998,NA
South Africa_1998,NA
Albania_1999,15.4
Argentina_1999,NA
Armenia_1999,2.58
Antigua and Barbuda_1999,NA
Australia_1999,1.55
Austria_1999,0.818
Azerbaijan_1999,5
Belgium_1999,2.34
Bulgaria_1999,2.61
Bahrain_1999,NA
Bahamas_1999,NA
Bosnia and Herzegovina_1999,NA
Belarus_1999,10.4
Belize_1999,NA
Bermuda_1999,NA
Brazil_1999,NA
Barbados_1999,NA
Brunei_1999,NA
Canada_1999,1.48
Switzerland_1999,0.977
Czechoslovakia_1999,NA
Chile_1999,NA
Colombia_1999,NA
Costa Rica_1999,NA
Cuba_1999,NA
Cayman Islands_1999,NA
Cyprus_1999,NA
Czechia_1999,1.39
Germany_1999,0.857
East Germany_1999,NA
West Germany_1999,NA
Dominica_1999,NA
Denmark_1999,1.02
Dominican Republic_1999,NA
Ecuador_1999,NA
Egypt_1999,NA
Spain_1999,0.776
Estonia_1999,15.2
Finland_1999,2.48
France_1999,0.682
United Kingdom_1999,0.772
Georgia_1999,3.33
Guadeloupe_1999,NA
Greece_1999,1.06
Grenada_1999,NA
Guatemala_1999,NA
French Guiana_1999,NA
Guyana_1999,NA
Hong Kong_1999,1.09
Croatia_1999,2.58
Hungary_1999,2.31
Ireland_1999,0.979
Iceland_1999,0.559
Israel_1999,2.14
Italy_1999,1.16
Jamaica_1999,NA
Jordan_1999,NA
Japan_1999,0.55
Kazakhstan_1999,16.9
Kyrgyzstan_1999,8.63
Saint Kitts and Nevis_1999,NA
South Korea_1999,1.58
Kuwait_1999,2.11
Saint Lucia_1999,NA
Sri Lanka_1999,NA
Lithuania_1999,6.18
Luxembourg_1999,0.683
Latvia_1999,11.7
Moldova_1999,11.1
Mexico_1999,NA
North Macedonia_1999,2.55
Malta_1999,2.22
Montenegro_1999,NA
Mongolia_1999,NA
Martinique_1999,NA
Mauritius_1999,2.91
Malaysia_1999,NA
Nicaragua_1999,NA
Netherlands_1999,1.25
Norway_1999,0.717
New Zealand_1999,1.36
Oman_1999,NA
Panama_1999,NA
Peru_1999,NA
Philippines_1999,NA
Poland_1999,2.08
Puerto Rico_1999,NA
Portugal_1999,1.1
Qatar_1999,NA
Reunion_1999,NA
Romania_1999,3.09
Russia_1999,NA
Serbia and Montenegro_1999,2.39
Singapore_1999,0.941
El Salvador_1999,NA
Serbia_1999,2.99
Sao Tome and Principe_1999,NA
Suriname_1999,NA
Slovakia_1999,2.26
Slovenia_1999,1.25
Sweden_1999,1.17
Seychelles_1999,NA
Thailand_1999,5.928750000000001
Tajikistan_1999,8.07
Turkmenistan_1999,NA
Trinidad and Tobago_1999,NA
Tunisia_1999,NA
Turkey_1999,NA
Ukraine_1999,11.6
Uruguay_1999,NA
United States_1999,6.48
USSR_1999,NA
Uzbekistan_1999,3.71
Saint Vincent and the Grenadines_1999,NA
Venezuela_1999,NA
United States Virgin Islands_1999,NA
Yugoslavia_1999,NA
South Africa_1999,NA
Albania_2000,3.96
Argentina_2000,NA
Armenia_2000,2.22
Antigua and Barbuda_2000,NA
Australia_2000,1.59
Austria_2000,0.875
Azerbaijan_2000,3.25
Belgium_2000,1.71
Bulgaria_2000,3.16
Bahrain_2000,NA
Bahamas_2000,NA
Bosnia and Herzegovina_2000,NA
Belarus_2000,10.4
Belize_2000,NA
Bermuda_2000,NA
Brazil_2000,NA
Barbados_2000,NA
Brunei_2000,NA
Canada_2000,1.5
Switzerland_2000,0.832
Czechoslovakia_2000,NA
Chile_2000,NA
Colombia_2000,NA
Costa Rica_2000,NA
Cuba_2000,NA
Cayman Islands_2000,NA
Cyprus_2000,NA
Czechia_2000,1.42
Germany_2000,0.712
East Germany_2000,NA
West Germany_2000,NA
Dominica_2000,NA
Denmark_2000,1.13
Dominican Republic_2000,NA
Ecuador_2000,NA
Egypt_2000,NA
Spain_2000,0.915
Estonia_2000,11.8
Finland_2000,2.59
France_2000,0.834
United Kingdom_2000,0.5925
Georgia_2000,2.97
Guadeloupe_2000,NA
Greece_2000,0.972
Grenada_2000,NA
Guatemala_2000,NA
French Guiana_2000,NA
Guyana_2000,NA
Hong Kong_2000,0.844
Croatia_2000,2.38
Hungary_2000,2.18
Ireland_2000,1.03
Iceland_2000,2.1
Israel_2000,3.12
Italy_2000,0.975
Jamaica_2000,NA
Jordan_2000,NA
Japan_2000,0.559
Kazakhstan_2000,17
Kyrgyzstan_2000,9.17
Saint Kitts and Nevis_2000,NA
South Korea_2000,1.62
Kuwait_2000,0.917
Saint Lucia_2000,NA
Sri Lanka_2000,NA
Lithuania_2000,9.28
Luxembourg_2000,1.24
Latvia_2000,11.4
Moldova_2000,11.6
Mexico_2000,NA
North Macedonia_2000,2.87
Malta_2000,0.753
Montenegro_2000,NA
Mongolia_2000,NA
Martinique_2000,NA
Mauritius_2000,2.89
Malaysia_2000,NA
Nicaragua_2000,NA
Netherlands_2000,1.13
Norway_2000,1.13
New Zealand_2000,1.48
Oman_2000,NA
Panama_2000,NA
Peru_2000,NA
Philippines_2000,NA
Poland_2000,1.89
Puerto Rico_2000,NA
Portugal_2000,0.896
Qatar_2000,NA
Reunion_2000,NA
Romania_2000,3.06
Russia_2000,NA
Serbia and Montenegro_2000,2.06
Singapore_2000,1.08
El Salvador_2000,NA
Serbia_2000,2.5
Sao Tome and Principe_2000,NA
Suriname_2000,NA
Slovakia_2000,2.04
Slovenia_2000,0.967
Sweden_2000,1.01
Seychelles_2000,NA
Thailand_2000,5.6425
Tajikistan_2000,4.11
Turkmenistan_2000,NA
Trinidad and Tobago_2000,NA
Tunisia_2000,NA
Turkey_2000,NA
Ukraine_2000,11.9
Uruguay_2000,NA
United States_2000,6.19
USSR_2000,NA
Uzbekistan_2000,3.93
Saint Vincent and the Grenadines_2000,NA
Venezuela_2000,NA
United States Virgin Islands_2000,NA
Yugoslavia_2000,NA
South Africa_2000,NA
Albania_2001,7.58
Argentina_2001,NA
Armenia_2001,1.76
Antigua and Barbuda_2001,NA
Australia_2001,1.58
Austria_2001,0.945
Azerbaijan_2001,2.818714285714286
Belgium_2001,1.85
Bulgaria_2001,2.84
Bahrain_2001,NA
Bahamas_2001,NA
Bosnia and Herzegovina_2001,NA
Belarus_2001,10.1
Belize_2001,NA
Bermuda_2001,NA
Brazil_2001,NA
Barbados_2001,NA
Brunei_2001,NA
Canada_2001,1.51
Switzerland_2001,1.08
Czechoslovakia_2001,NA
Chile_2001,NA
Colombia_2001,NA
Costa Rica_2001,NA
Cuba_2001,NA
Cayman Islands_2001,NA
Cyprus_2001,NA
Czechia_2001,1.21
Germany_2001,0.666
East Germany_2001,NA
West Germany_2001,NA
Dominica_2001,NA
Denmark_2001,0.833
Dominican Republic_2001,NA
Ecuador_2001,NA
Egypt_2001,NA
Spain_2001,0.912
Estonia_2001,13.4
Finland_2001,2.63
France_2001,0.813
United Kingdom_2001,0.413
Georgia_2001,3.81
Guadeloupe_2001,NA
Greece_2001,0.885
Grenada_2001,NA
Guatemala_2001,NA
French Guiana_2001,NA
Guyana_2001,NA
Hong Kong_2001,0.761
Croatia_2001,1.74
Hungary_2001,1.93
Ireland_2001,1.02
Iceland_2001,0.745
Israel_2001,5.8
Italy_2001,0.901
Jamaica_2001,NA
Jordan_2001,NA
Japan_2001,0.523
Kazakhstan_2001,15.7
Kyrgyzstan_2001,7.88
Saint Kitts and Nevis_2001,NA
South Korea_2001,1.47
Kuwait_2001,1.63
Saint Lucia_2001,NA
Sri Lanka_2001,NA
Lithuania_2001,7.51
Luxembourg_2001,2.05
Latvia_2001,11.5
Moldova_2001,10.9
Mexico_2001,NA
North Macedonia_2001,6.2
Malta_2001,2.81
Montenegro_2001,NA
Mongolia_2001,NA
Martinique_2001,NA
Mauritius_2001,2.18
Malaysia_2001,NA
Nicaragua_2001,NA
Netherlands_2001,1.18
Norway_2001,0.783
New Zealand_2001,1.41
Oman_2001,NA
Panama_2001,NA
Peru_2001,NA
Philippines_2001,NA
Poland_2001,1.55
Puerto Rico_2001,NA
Portugal_2001,1.22
Qatar_2001,1.09
Reunion_2001,NA
Romania_2001,2.78
Russia_2001,NA
Serbia and Montenegro_2001,2.65
Singapore_2001,0.753
El Salvador_2001,NA
Serbia_2001,2.63
Sao Tome and Principe_2001,NA
Suriname_2001,NA
Slovakia_2001,1.88
Slovenia_2001,0.75
Sweden_2001,0.923
Seychelles_2001,NA
Thailand_2001,5.35625
Tajikistan_2001,3.21
Turkmenistan_2001,NA
Trinidad and Tobago_2001,NA
Tunisia_2001,NA
Turkey_2001,NA
Ukraine_2001,11.2
Uruguay_2001,NA
United States_2001,7.3
USSR_2001,NA
Uzbekistan_2001,3.78
Saint Vincent and the Grenadines_2001,NA
Venezuela_2001,NA
United States Virgin Islands_2001,NA
Yugoslavia_2001,NA
South Africa_2001,NA
Albania_2002,7.4
Argentina_2002,NA
Armenia_2002,2.25
Antigua and Barbuda_2002,NA
Australia_2002,1.46
Austria_2002,0.84
Azerbaijan_2002,2.3874285714285715
Belgium_2002,1.81
Bulgaria_2002,2.62
Bahrain_2002,NA
Bahamas_2002,NA
Bosnia and Herzegovina_2002,NA
Belarus_2002,NA
Belize_2002,NA
Bermuda_2002,NA
Brazil_2002,NA
Barbados_2002,NA
Brunei_2002,NA
Canada_2002,1.5
Switzerland_2002,0.93
Czechoslovakia_2002,NA
Chile_2002,NA
Colombia_2002,NA
Costa Rica_2002,NA
Cuba_2002,NA
Cayman Islands_2002,NA
Cyprus_2002,NA
Czechia_2002,1.17
Germany_2002,0.711
East Germany_2002,NA
West Germany_2002,NA
Dominica_2002,NA
Denmark_2002,0.895
Dominican Republic_2002,NA
Ecuador_2002,NA
Egypt_2002,NA
Spain_2002,0.947
Estonia_2002,10.2
Finland_2002,2.51
France_2002,0.775
United Kingdom_2002,0.453
Georgia_2002,3.38
Guadeloupe_2002,NA
Greece_2002,0.657
Grenada_2002,NA
Guatemala_2002,NA
French Guiana_2002,NA
Guyana_2002,NA
Hong Kong_2002,1.03
Croatia_2002,1.27
Hungary_2002,2.15
Ireland_2002,1.07
Iceland_2002,1.7
Israel_2002,7.76
Italy_2002,0.915
Jamaica_2002,NA
Jordan_2002,NA
Japan_2002,0.51
Kazakhstan_2002,13.2
Kyrgyzstan_2002,7.56
Saint Kitts and Nevis_2002,NA
South Korea_2002,1.57
Kuwait_2002,0.882
Saint Lucia_2002,NA
Sri Lanka_2002,NA
Lithuania_2002,5.13
Luxembourg_2002,1.93
Latvia_2002,10.3
Moldova_2002,9.81
Mexico_2002,NA
North Macedonia_2002,3.22
Malta_2002,1.23
Montenegro_2002,NA
Mongolia_2002,NA
Martinique_2002,NA
Mauritius_2002,2.42
Malaysia_2002,NA
Nicaragua_2002,NA
Netherlands_2002,1.2
Norway_2002,0.89
New Zealand_2002,1.8
Oman_2002,NA
Panama_2002,NA
Peru_2002,NA
Philippines_2002,NA
Poland_2002,1.56
Puerto Rico_2002,NA
Portugal_2002,1.59
Qatar_2002,NA
Reunion_2002,NA
Romania_2002,3.05
Russia_2002,NA
Serbia and Montenegro_2002,2.11
Singapore_2002,0.634
El Salvador_2002,NA
Serbia_2002,2.1
Sao Tome and Principe_2002,NA
Suriname_2002,NA
Slovakia_2002,2
Slovenia_2002,1.36
Sweden_2002,1.16
Seychelles_2002,NA
Thailand_2002,5.07
Tajikistan_2002,4.38
Turkmenistan_2002,NA
Trinidad and Tobago_2002,NA
Tunisia_2002,NA
Turkey_2002,NA
Ukraine_2002,10.7
Uruguay_2002,NA
United States_2002,6.34
USSR_2002,NA
Uzbekistan_2002,3.63
Saint Vincent and the Grenadines_2002,NA
Venezuela_2002,NA
United States Virgin Islands_2002,NA
Yugoslavia_2002,NA
South Africa_2002,NA
Albania_2003,5.53
Argentina_2003,NA
Armenia_2003,1.82
Antigua and Barbuda_2003,NA
Australia_2003,1.27
Austria_2003,0.607
Azerbaijan_2003,1.9561428571428572
Belgium_2003,1.4
Bulgaria_2003,2.45
Bahrain_2003,NA
Bahamas_2003,NA
Bosnia and Herzegovina_2003,NA
Belarus_2003,NA
Belize_2003,NA
Bermuda_2003,NA
Brazil_2003,NA
Barbados_2003,NA
Brunei_2003,NA
Canada_2003,1.43
Switzerland_2003,0.669
Czechoslovakia_2003,NA
Chile_2003,NA
Colombia_2003,NA
Costa Rica_2003,NA
Cuba_2003,NA
Cayman Islands_2003,NA
Cyprus_2003,NA
Czechia_2003,1.15
Germany_2003,0.642
East Germany_2003,NA
West Germany_2003,NA
Dominica_2003,NA
Denmark_2003,1.11
Dominican Republic_2003,NA
Ecuador_2003,NA
Egypt_2003,NA
Spain_2003,0.938
Estonia_2003,9.93
Finland_2003,1.72
France_2003,0.723
United Kingdom_2003,0.464
Georgia_2003,2.95
Guadeloupe_2003,NA
Greece_2003,0.972
Grenada_2003,NA
Guatemala_2003,NA
French Guiana_2003,NA
Guyana_2003,NA
Hong Kong_2003,0.9
Croatia_2003,1.44
Hungary_2003,1.63
Ireland_2003,0.885
Iceland_2003,1.56
Israel_2003,5.06
Italy_2003,1.03
Jamaica_2003,NA
Jordan_2003,NA
Japan_2003,0.521
Kazakhstan_2003,14.6
Kyrgyzstan_2003,7.07
Saint Kitts and Nevis_2003,NA
South Korea_2003,1.62
Kuwait_2003,0.8364
Saint Lucia_2003,NA
Sri Lanka_2003,NA
Lithuania_2003,6.71
Luxembourg_2003,1.04
Latvia_2003,9.61
Moldova_2003,8.69
Mexico_2003,NA
North Macedonia_2003,3.09
Malta_2003,1.26
Montenegro_2003,NA
Mongolia_2003,NA
Martinique_2003,NA
Mauritius_2003,2.69
Malaysia_2003,NA
Nicaragua_2003,NA
Netherlands_2003,1.19
Norway_2003,0.938
New Zealand_2003,1.43
Oman_2003,NA
Panama_2003,NA
Peru_2003,NA
Philippines_2003,NA
Poland_2003,1.36
Puerto Rico_2003,NA
Portugal_2003,1.47
Qatar_2003,NA
Reunion_2003,NA
Romania_2003,3.16
Russia_2003,NA
Serbia and Montenegro_2003,NA
Singapore_2003,0.769
El Salvador_2003,NA
Serbia_2003,2.2
Sao Tome and Principe_2003,NA
Suriname_2003,NA
Slovakia_2003,1.77
Slovenia_2003,1.17
Sweden_2003,0.893
Seychelles_2003,NA
Thailand_2003,5.08
Tajikistan_2003,3.81
Turkmenistan_2003,NA
Trinidad and Tobago_2003,NA
Tunisia_2003,NA
Turkey_2003,NA
Ukraine_2003,9.91
Uruguay_2003,NA
United States_2003,6.33
USSR_2003,NA
Uzbekistan_2003,2.53
Saint Vincent and the Grenadines_2003,NA
Venezuela_2003,NA
United States Virgin Islands_2003,NA
Yugoslavia_2003,NA
South Africa_2003,NA
Albania_2004,4.29
Argentina_2004,NA
Armenia_2004,1.794
Antigua and Barbuda_2004,NA
Australia_2004,0.748
Austria_2004,0.693
Azerbaijan_2004,1.524857142857143
Belgium_2004,1.62
Bulgaria_2004,2.53
Bahrain_2004,NA
Bahamas_2004,NA
Bosnia and Herzegovina_2004,NA
Belarus_2004,NA
Belize_2004,NA
Bermuda_2004,NA
Brazil_2004,NA
Barbados_2004,NA
Brunei_2004,NA
Canada_2004,1.6
Switzerland_2004,0.886
Czechoslovakia_2004,NA
Chile_2004,NA
Colombia_2004,NA
Costa Rica_2004,NA
Cuba_2004,NA
Cayman Islands_2004,NA
Cyprus_2004,1.27
Czechia_2004,1.05
Germany_2004,0.621
East Germany_2004,NA
West Germany_2004,NA
Dominica_2004,NA
Denmark_2004,0.628
Dominican Republic_2004,NA
Ecuador_2004,NA
Egypt_2004,0.111
Spain_2004,1.26
Estonia_2004,6.74
Finland_2004,2.31
France_2004,0.704
United Kingdom_2004,0.489
Georgia_2004,2.52
Guadeloupe_2004,NA
Greece_2004,0.812
Grenada_2004,NA
Guatemala_2004,NA
French Guiana_2004,NA
Guyana_2004,NA
Hong Kong_2004,0.475
Croatia_2004,1.54
Hungary_2004,1.67
Ireland_2004,0.571
Iceland_2004,1.42
Israel_2004,3.57
Italy_2004,1.01
Jamaica_2004,NA
Jordan_2004,NA
Japan_2004,0.457
Kazakhstan_2004,13.762
Kyrgyzstan_2004,7.24
Saint Kitts and Nevis_2004,NA
South Korea_2004,1.66
Kuwait_2004,0.7908
Saint Lucia_2004,NA
Sri Lanka_2004,NA
Lithuania_2004,5.9
Luxembourg_2004,0.26
Latvia_2004,8.53
Moldova_2004,7.01
Mexico_2004,NA
North Macedonia_2004,2.6
Malta_2004,1.29
Montenegro_2004,NA
Mongolia_2004,NA
Martinique_2004,NA
Mauritius_2004,2.76
Malaysia_2004,NA
Nicaragua_2004,NA
Netherlands_2004,1.12
Norway_2004,0.773
New Zealand_2004,1.24
Oman_2004,NA
Panama_2004,NA
Peru_2004,NA
Philippines_2004,NA
Poland_2004,1.27
Puerto Rico_2004,NA
Portugal_2004,1.33825
Qatar_2004,NA
Reunion_2004,NA
Romania_2004,2.56
Russia_2004,NA
Serbia and Montenegro_2004,NA
Singapore_2004,0.6
El Salvador_2004,NA
Serbia_2004,1.63
Sao Tome and Principe_2004,NA
Suriname_2004,NA
Slovakia_2004,1.53
Slovenia_2004,1.65
Sweden_2004,1.08
Seychelles_2004,NA
Thailand_2004,5.09
Tajikistan_2004,3.06
Turkmenistan_2004,NA
Trinidad and Tobago_2004,NA
Tunisia_2004,NA
Turkey_2004,NA
Ukraine_2004,9.25
Uruguay_2004,NA
United States_2004,6.14
USSR_2004,NA
Uzbekistan_2004,2.78
Saint Vincent and the Grenadines_2004,NA
Venezuela_2004,NA
United States Virgin Islands_2004,NA
Yugoslavia_2004,NA
South Africa_2004,NA
Albania_2005,3.8833333333333333
Argentina_2005,NA
Armenia_2005,1.768
Antigua and Barbuda_2005,NA
Australia_2005,0.984
Austria_2005,0.793
Azerbaijan_2005,1.0935714285714284
Belgium_2005,1.49
Bulgaria_2005,2.03
Bahrain_2005,0.525
Bahamas_2005,NA
Bosnia and Herzegovina_2005,NA
Belarus_2005,NA
Belize_2005,NA
Bermuda_2005,NA
Brazil_2005,NA
Barbados_2005,NA
Brunei_2005,NA
Canada_2005,1.81
Switzerland_2005,0.97
Czechoslovakia_2005,NA
Chile_2005,NA
Colombia_2005,NA
Costa Rica_2005,NA
Cuba_2005,NA
Cayman Islands_2005,NA
Cyprus_2005,1.77
Czechia_2005,0.772
Germany_2005,0.543
East Germany_2005,NA
West Germany_2005,NA
Dominica_2005,NA
Denmark_2005,1
Dominican Republic_2005,NA
Ecuador_2005,NA
Egypt_2005,0.132
Spain_2005,0.804
Estonia_2005,7.61
Finland_2005,1.87
France_2005,0.674
United Kingdom_2005,0.426
Georgia_2005,1.21
Guadeloupe_2005,NA
Greece_2005,0.917
Grenada_2005,NA
Guatemala_2005,NA
French Guiana_2005,NA
Guyana_2005,NA
Hong Kong_2005,0.661
Croatia_2005,1.17
Hungary_2005,1.51
Ireland_2005,0.896
Iceland_2005,1.04
Israel_2005,3.24
Italy_2005,0.83
Jamaica_2005,NA
Jordan_2005,NA
Japan_2005,0.426
Kazakhstan_2005,12.924
Kyrgyzstan_2005,8.3
Saint Kitts and Nevis_2005,NA
South Korea_2005,1.63
Kuwait_2005,0.7452000000000001
Saint Lucia_2005,NA
Sri Lanka_2005,NA
Lithuania_2005,5.24
Luxembourg_2005,1.44
Latvia_2005,9.14
Moldova_2005,7.5
Mexico_2005,NA
North Macedonia_2005,2.39
Malta_2005,0.457
Montenegro_2005,3.66
Mongolia_2005,NA
Martinique_2005,NA
Mauritius_2005,3.66
Malaysia_2005,NA
Nicaragua_2005,NA
Netherlands_2005,1.04
Norway_2005,0.632
New Zealand_2005,1.79
Oman_2005,NA
Panama_2005,NA
Peru_2005,NA
Philippines_2005,NA
Poland_2005,1.21
Puerto Rico_2005,NA
Portugal_2005,1.2065
Qatar_2005,NA
Reunion_2005,NA
Romania_2005,2.04
Russia_2005,NA
Serbia and Montenegro_2005,NA
Singapore_2005,0.539
El Salvador_2005,NA
Serbia_2005,1.95
Sao Tome and Principe_2005,NA
Suriname_2005,NA
Slovakia_2005,1.39
Slovenia_2005,1.07
Sweden_2005,0.896
Seychelles_2005,NA
Thailand_2005,5.1000000000000005
Tajikistan_2005,NA
Turkmenistan_2005,NA
Trinidad and Tobago_2005,NA
Tunisia_2005,NA
Turkey_2005,NA
Ukraine_2005,NA
Uruguay_2005,NA
United States_2005,6.37
USSR_2005,NA
Uzbekistan_2005,3.16
Saint Vincent and the Grenadines_2005,NA
Venezuela_2005,NA
United States Virgin Islands_2005,NA
Yugoslavia_2005,NA
South Africa_2005,NA
Albania_2006,3.4766666666666666
Argentina_2006,NA
Armenia_2006,1.742
Antigua and Barbuda_2006,NA
Australia_2006,1.22
Austria_2006,0.798
Azerbaijan_2006,0.6622857142857144
Belgium_2006,1.31
Bulgaria_2006,1.53
Bahrain_2006,0.5245555555555556
Bahamas_2006,NA
Bosnia and Herzegovina_2006,NA
Belarus_2006,NA
Belize_2006,NA
Bermuda_2006,NA
Brazil_2006,NA
Barbados_2006,NA
Brunei_2006,NA
Canada_2006,NA
Switzerland_2006,0.604
Czechoslovakia_2006,NA
Chile_2006,NA
Colombia_2006,NA
Costa Rica_2006,NA
Cuba_2006,NA
Cayman Islands_2006,NA
Cyprus_2006,1.76
Czechia_2006,0.825
Germany_2006,0.55
East Germany_2006,NA
West Germany_2006,NA
Dominica_2006,NA
Denmark_2006,0.701
Dominican Republic_2006,NA
Ecuador_2006,NA
Egypt_2006,0.128
Spain_2006,0.761
Estonia_2006,6.25
Finland_2006,1.84
France_2006,0.673
United Kingdom_2006,0.43
Georgia_2006,1.16
Guadeloupe_2006,NA
Greece_2006,0.726
Grenada_2006,NA
Guatemala_2006,NA
French Guiana_2006,NA
Guyana_2006,NA
Hong Kong_2006,0.465
Croatia_2006,1.62
Hungary_2006,1.65
Ireland_2006,0.98
Iceland_2006,0.34
Israel_2006,3.19
Italy_2006,0.819
Jamaica_2006,NA
Jordan_2006,NA
Japan_2006,0.429
Kazakhstan_2006,12.086
Kyrgyzstan_2006,7.16
Saint Kitts and Nevis_2006,NA
South Korea_2006,1.42
Kuwait_2006,0.6996
Saint Lucia_2006,NA
Sri Lanka_2006,NA
Lithuania_2006,5.43
Luxembourg_2006,1.29
Latvia_2006,8.65
Moldova_2006,6.73
Mexico_2006,NA
North Macedonia_2006,2.34
Malta_2006,0.5815
Montenegro_2006,2.1340000000000003
Mongolia_2006,NA
Martinique_2006,NA
Mauritius_2006,5.08
Malaysia_2006,NA
Nicaragua_2006,NA
Netherlands_2006,0.793
Norway_2006,0.935
New Zealand_2006,1.62
Oman_2006,NA
Panama_2006,NA
Peru_2006,NA
Philippines_2006,NA
Poland_2006,1.22
Puerto Rico_2006,NA
Portugal_2006,1.0747499999999999
Qatar_2006,NA
Reunion_2006,NA
Romania_2006,1.74
Russia_2006,NA
Serbia and Montenegro_2006,NA
Singapore_2006,0.282
El Salvador_2006,NA
Serbia_2006,1.8
Sao Tome and Principe_2006,NA
Suriname_2006,NA
Slovakia_2006,1.3066666666666666
Slovenia_2006,0.541
Sweden_2006,0.837
Seychelles_2006,NA
Thailand_2006,5.11
Tajikistan_2006,NA
Turkmenistan_2006,NA
Trinidad and Tobago_2006,NA
Tunisia_2006,NA
Turkey_2006,NA
Ukraine_2006,NA
Uruguay_2006,NA
United States_2006,6.51
USSR_2006,NA
Uzbekistan_2006,NA
Saint Vincent and the Grenadines_2006,NA
Venezuela_2006,NA
United States Virgin Islands_2006,NA
Yugoslavia_2006,NA
South Africa_2006,NA
Albania_2007,3.07
Argentina_2007,NA
Armenia_2007,1.716
